Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	BIODIESEL_BE	LFO	LFO_RE_BE	GAS	GAS_RE_IMPORT	GAS_RE_BE	WOOD	WOOD_PRODUCTION	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE_IMPORT	H2_RE_BE	AMMONIA	METHANOL	AMMONIA_RE_IMPORT	AMMONIA_RE_BE	METHANOL_RE_BE	METHANOL_RE_IMPORT	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	ADLIBIO_TO_HVC	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	SMR	SYN_METHANATION	ADLIBIO_TO_FUEL	REDIFUEL	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 10 	 15																						0.000001			4.147426	0.000068																																																																					-0.000001		-0.000000					0.000000	0.000001	2.106463	-0.000000			-6.071825														-0.000000																																																-0.000114	0.000098			-0.182118	
 10 	 16																						0.000001			4.147426	0.000068																																																																					-0.000001		-0.000000					0.000000	0.000001	2.106463	-0.000000			-6.071825														-0.000000																																																-0.000114	0.000098			-0.182118	
 10 	 17																						0.000001			4.147426	0.000068																																																																					-0.000001		-0.000000					0.000000	0.000001	2.106463	-0.000000			-6.071825														-0.000000																																																-0.000114	0.000097			-0.182118	
 10 	 18																						0.000001			4.147427	0.000068																																																																					-0.000001		-0.000000					0.000000	0.000001	2.106463	-0.000000			-6.071825														-0.000000																																																-0.000114	0.000097			-0.182118	
 10 	 19																						0.000001			4.147427	0.000068																																																																					-0.000001		-0.000000					0.000000	0.000001	2.106463	-0.000000			-6.071825														-0.000000																																																-0.000114	0.000097			-0.182118	
 10 	 20																						0.000001			4.147427	0.000068																																																																					-0.000001		-0.000000					0.000000	0.000001	2.106463	-0.000000			-6.071825														-0.000000																																																-0.000114	0.000097			-0.182118	
 10 	 21																						0.000001			4.147428	0.000068																																																																					-0.000001		-0.000000					0.000000	0.000001	2.106463	-0.000000			-6.071825														-0.000000																																																-0.000114	0.000097			-0.182118	
 10 	 22																						0.000001			4.147428	0.000068																																																																					-0.000001		-0.000000					0.000000	0.000001	2.106463	-0.000000			-6.071825														-0.000000																																																-0.000115	0.000096			-0.182118	
 10 	 23																						0.000001			4.147428	0.000068																																																																					-0.000001		-0.000000					0.000000	0.000001	2.106463	-0.000000			-6.071825														-0.000000																																																-0.000115	0.000096			-0.182118	
 10 	 24																						0.000001			4.147429	0.000069																																																																					-0.000001		-0.000000					0.000000	0.000001	2.106463	-0.000000			-6.071825														-0.000000																																																-0.000115	0.000096			-0.182118	
 11 	 1																						0.000000			4.147471	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000116	0.000095			-0.182118	
 11 	 2																						0.000000			4.147476	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000118	0.000092			-0.182118	
 11 	 3																						0.000000			4.147476	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000121	0.000094			-0.182118	
 11 	 4																						0.000000			4.147476	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000118	0.000092			-0.182118	
 11 	 5																						0.000000			4.147476	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000119	0.000092			-0.182118	
 11 	 6																						0.000000			4.147477	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000119	0.000091			-0.182118	
 11 	 7																						0.000000			4.147484	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000122	0.000087			-0.182118	
 11 	 8																						0.000000			4.147485	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000122	0.000087			-0.182118	
 11 	 9																						0.000000			4.147478	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000119	0.000091			-0.182118	
 11 	 10																						0.000000			4.147478	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000001	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000119	0.000091			-0.182118	
 11 	 11																						0.000000			4.147480	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000001	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000120	0.000090			-0.182118	
 11 	 12																						0.000000			4.147480	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000120	0.000090			-0.182118	
 11 	 13																						0.000000			4.147480	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000120	0.000089			-0.182118	
 11 	 14																						0.000000			4.147480	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000120	0.000089			-0.182118	
 11 	 15																						0.000000			4.147480	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000121	0.000089			-0.182118	
 11 	 16																						0.000000			4.147481	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000121	0.000089			-0.182118	
 11 	 17																						0.000000			4.147481	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000121	0.000089			-0.182118	
 11 	 18																						0.000000			4.147479	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000120	0.000090			-0.182118	
 11 	 19																						0.000000			4.147479	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000120	0.000090			-0.182118	
 11 	 20																						0.000000			4.147480	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000120	0.000090			-0.182118	
 11 	 21																						0.000000			4.147480	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000120	0.000089			-0.182118	
 11 	 22																						0.000000			4.147481	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000121	0.000089			-0.182118	
 11 	 23																						0.000000			4.147482	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000121	0.000089			-0.182118	
 11 	 24																						0.000000			4.147482	0.000028																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106465	-0.000000			-6.071825														-0.000000																																																-0.000121	0.000089			-0.182118	
 12 	 1																						0.000000			4.147466	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000101	0.000107			-0.182118	
 12 	 2																						0.000000			4.147464	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000100	0.000108			-0.182118	
 12 	 3																						0.000000			4.147463	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000100	0.000108			-0.182118	
 12 	 4																						0.000000			4.147477	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000109	0.000104			-0.182118	
 12 	 5																						0.000000			4.147477	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000109	0.000104			-0.182118	
 12 	 6																						0.000000			4.147477	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000109	0.000104			-0.182118	
 12 	 7																						0.000000			4.147477	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000108	0.000103			-0.182118	
 12 	 8																						0.000000			4.147477	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000107	0.000103			-0.182118	
 12 	 9																						0.000000			4.147477	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000107	0.000103			-0.182118	
 12 	 10																						0.000000			4.147476	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000107	0.000103			-0.182118	
 12 	 11																						0.000000			4.147476	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000107	0.000103			-0.182118	
 12 	 12																						0.000000			4.147477	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000107	0.000103			-0.182118	
 12 	 13																						0.000000			4.147477	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000107	0.000103			-0.182118	
 12 	 14																						0.000000			4.147477	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000108	0.000103			-0.182118	
 12 	 15																						0.000000			4.147477	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000108	0.000102			-0.182118	
 12 	 16																						0.000000			4.147477	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000108	0.000102			-0.182118	
 12 	 17																						0.000000			4.147477	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000108	0.000102			-0.182118	
 12 	 18																						0.000000			4.147477	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000108	0.000102			-0.182118	
 12 	 19																						0.000000			4.147477	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000108	0.000102			-0.182118	
 12 	 20																						0.000000			4.147478	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000109	0.000103			-0.182118	
 12 	 21																						0.000000			4.147478	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000109	0.000103			-0.182118	
 12 	 22																						0.000000			4.147479	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000110	0.000103			-0.182118	
 12 	 23																						0.000000			4.147479	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000110	0.000103			-0.182118	
 12 	 24																						0.000000			4.147480	0.000006																																																																					-0.000001		-0.000000					0.000000	0.000000	2.106466	-0.000000			-6.071826														-0.000000																																																-0.000111	0.000102			-0.182118	
